shard,split,video_id,num_frames,min_frame_id,max_frame_id,num_gaps,max_gap,monotonic
Dataset_Shard_0200000_0299999,train,ZPGB4_jJCyc,717,290724,291440,0,1,True
Dataset_Shard_0200000_0299999,train,Z_Nk-d3D3VI,676,291441,292116,0,1,True
Dataset_Shard_0200000_0299999,train,ZbjWbqnnYyE,227,292117,292343,0,1,True
Dataset_Shard_0200000_0299999,train,Zcn7rbz3Xqc,893,292344,293236,0,1,True
Dataset_Shard_0200000_0299999,train,aIi6zkwglCM,1078,293237,294314,0,1,True
Dataset_Shard_0200000_0299999,train,aKAbodQ83uk,1234,294315,295548,0,1,True
Dataset_Shard_0200000_0299999,train,aUad-7rZkQE,669,296231,296899,0,1,True
Dataset_Shard_0200000_0299999,train,aq7naPyd_ps,513,296900,297412,0,1,True
Dataset_Shard_0200000_0299999,train,aykwHkSTKps,1910,297413,299322,0,1,True
Dataset_Shard_0200000_0299999,train,b4wQRPqpcHo,647,299323,299969,0,1,True
Dataset_Shard_0200000_0299999,train,b7nnK-iWh_s,30,299970,299999,0,1,True
Dataset_Shard_0200000_0299999,val,NTTKigtDFOM,943,200000,200942,0,1,True
Dataset_Shard_0200000_0299999,val,NxPc-RxaurE,968,209077,210044,0,1,True
Dataset_Shard_0200000_0299999,val,OK0NO9Pofgk,531,210516,211046,0,1,True
Dataset_Shard_0200000_0299999,val,Oxh1el_9L68,129,214942,215070,0,1,True
Dataset_Shard_0200000_0299999,val,PON6UARN2Ho,582,220209,220790,0,1,True
Dataset_Shard_0200000_0299999,val,PQO_bd79mec,561,220791,221351,0,1,True
Dataset_Shard_0200000_0299999,val,TMhssQ2rLOc,1331,251928,253258,0,1,True
Dataset_Shard_0200000_0299999,val,YBdiEmhvUL4,1062,281410,282471,0,1,True
Dataset_Shard_0200000_0299999,val,YNJTgfO5Mvs,851,283066,283916,0,1,True
Dataset_Shard_0200000_0299999,val,YufGRlASfNw,210,287013,287222,0,1,True
Dataset_Shard_0200000_0299999,val,aRF_slIwqM4,682,295549,296230,0,1,True
Dataset_Shard_0300000_0399999,test,c3SQmrJFsLY,594,309668,310261,0,1,True
Dataset_Shard_0300000_0399999,test,hY6RjtE0L18,887,356577,357463,0,1,True
Dataset_Shard_0300000_0399999,test,kMMFVGirbAo,1141,373170,374310,0,1,True
Dataset_Shard_0300000_0399999,test,lFhCwScSprM,398,383244,383641,0,1,True
Dataset_Shard_0300000_0399999,test,n72VzMg9PvU,976,395871,396846,0,1,True
Dataset_Shard_0300000_0399999,test,nVCvscVOQJM,116,399884,399999,0,1,True
Dataset_Shard_0300000_0399999,train,b7nnK-iWh_s,1119,300000,301118,0,1,True
Dataset_Shard_0300000_0399999,train,bDs_lr_2dpg,1452,301119,302570,0,1,True
Dataset_Shard_0300000_0399999,train,bGaEvKvZWas,1459,302733,304191,0,1,True
Dataset_Shard_0300000_0399999,train,bQ869A6Z27I,1344,304192,305535,0,1,True
Dataset_Shard_0300000_0399999,train,bf8S2Tnk5-c,657,305536,306192,0,1,True
Dataset_Shard_0300000_0399999,train,bkQ5uGu5qE8,1045,306193,307237,0,1,True
Dataset_Shard_0300000_0399999,train,bnVPLUTCR7U,879,307238,308116,0,1,True
Dataset_Shard_0300000_0399999,train,btNRAupsVCA,873,308117,308989,0,1,True
Dataset_Shard_0300000_0399999,train,c2Gd126Ko_w,678,308990,309667,0,1,True
Dataset_Shard_0300000_0399999,train,c7Al1YuIwUI,680,310262,310941,0,1,True
Dataset_Shard_0300000_0399999,train,cCQSFjK9mhw,655,310942,311596,0,1,True
Dataset_Shard_0300000_0399999,train,cF3FypUIZhA,522,311597,312118,0,1,True
Dataset_Shard_0300000_0399999,train,cFUZYGRYK94,472,312119,312590,0,1,True
Dataset_Shard_0300000_0399999,train,cPcyix9lBG0,1419,312591,314009,0,1,True
Dataset_Shard_0300000_0399999,train,cQAkgnu0KNE,299,314010,314308,0,1,True
Dataset_Shard_0300000_0399999,train,cTIbhq8KHSM,691,314309,314999,0,1,True
Dataset_Shard_0300000_0399999,train,ciLvB2zwaOE,1424,315000,316423,0,1,True
Dataset_Shard_0300000_0399999,train,ck3jZjhnQ84,697,316424,317120,0,1,True
Dataset_Shard_0300000_0399999,train,cqUD7jK9olE,417,317121,317537,0,1,True
Dataset_Shard_0300000_0399999,train,cxKVZ0NO0V4,1416,317538,318953,0,1,True
Dataset_Shard_0300000_0399999,train,d21L6jFe6C8,597,318954,319550,0,1,True
Dataset_Shard_0300000_0399999,train,d9IvvjcFxp8,846,319551,320396,0,1,True
Dataset_Shard_0300000_0399999,train,dadeCjt1zZ8,490,320397,320886,0,1,True
Dataset_Shard_0300000_0399999,train,dpttD5WWzs0,669,320887,321555,0,1,True
Dataset_Shard_0300000_0399999,train,dtf0Qt8rCPE,1220,321556,322775,0,1,True
Dataset_Shard_0300000_0399999,train,e63J3OFgS7M,521,323654,324174,0,1,True
Dataset_Shard_0300000_0399999,train,eAyLA25v2ls,863,325389,326251,0,1,True
Dataset_Shard_0300000_0399999,train,eC9gwP4mNPQ,698,326252,326949,0,1,True
Dataset_Shard_0300000_0399999,train,ePQhPKVW2vk,1333,327276,328608,0,1,True
Dataset_Shard_0300000_0399999,train,eVYUkO383bM,848,328609,329456,0,1,True
Dataset_Shard_0300000_0399999,train,eg5ydF06A9U,1099,329457,330555,0,1,True
Dataset_Shard_0300000_0399999,train,euGB9ACrIrg,1822,330918,332739,0,1,True
Dataset_Shard_0300000_0399999,train,f10cdSfKzdc,537,332740,333276,0,1,True
Dataset_Shard_0300000_0399999,train,fGK4CtMVIGk,751,333277,334027,0,1,True
Dataset_Shard_0300000_0399999,train,fJ0BU_4rY28,568,334028,334595,0,1,True
Dataset_Shard_0300000_0399999,train,fM0ea2tSBNQ,980,334596,335575,0,1,True
Dataset_Shard_0300000_0399999,train,fVXYoBINHcs,1254,336738,337991,0,1,True
Dataset_Shard_0300000_0399999,train,fcmXnubsug8,719,337992,338710,0,1,True
Dataset_Shard_0300000_0399999,train,fj1Kji79nQ8,856,338711,339566,0,1,True
Dataset_Shard_0300000_0399999,train,g0YkYrnLS_A,760,339567,340326,0,1,True
Dataset_Shard_0300000_0399999,train,g6LFKsNbbnw,549,340327,340875,0,1,True
Dataset_Shard_0300000_0399999,train,gFTV_Kjw3OE,1401,340876,342276,0,1,True
Dataset_Shard_0300000_0399999,train,gKgHFMHDn3g,724,342277,343000,0,1,True
Dataset_Shard_0300000_0399999,train,gQW3RFC0ofo,588,343001,343588,0,1,True
Dataset_Shard_0300000_0399999,train,gQmCY2PXvtQ,1285,343589,344873,0,1,True
Dataset_Shard_0300000_0399999,train,gRZZVFAq8-s,1738,344874,346611,0,1,True
Dataset_Shard_0300000_0399999,train,gZNb0Jwiu7c,1517,346612,348128,0,1,True
Dataset_Shard_0300000_0399999,train,gcMtz5Gyj2A,1247,348129,349375,0,1,True
Dataset_Shard_0300000_0399999,train,gcsbxVIuYr4,863,349376,350238,0,1,True
Dataset_Shard_0300000_0399999,train,gdh2-9qm8fE,542,350239,350780,0,1,True
Dataset_Shard_0300000_0399999,train,gpSJUuKG1rY,751,350781,351531,0,1,True
Dataset_Shard_0300000_0399999,train,gtUBWqX0ceM,1924,351532,353455,0,1,True
Dataset_Shard_0300000_0399999,train,h6yjx26N9WE,1923,353456,355378,0,1,True
Dataset_Shard_0300000_0399999,train,hT-ia0Oj-VE,495,355379,355873,0,1,True
Dataset_Shard_0300000_0399999,train,haSfscv0K_Q,738,357464,358201,0,1,True
Dataset_Shard_0300000_0399999,train,hds-48OBLUc,838,358202,359039,0,1,True
Dataset_Shard_0300000_0399999,train,hgp1tH8T4qA,418,359040,359457,0,1,True
Dataset_Shard_0300000_0399999,train,hw40llsYXWQ,1387,359458,360844,0,1,True
Dataset_Shard_0300000_0399999,train,hyxtYzAFcv8,440,360845,361284,0,1,True
Dataset_Shard_0300000_0399999,train,iNEWcQaXeKw,585,362715,363299,0,1,True
Dataset_Shard_0300000_0399999,train,if7qojtGe5U,736,363300,364035,0,1,True
Dataset_Shard_0300000_0399999,train,ij9lUf2EqLQ,774,364036,364809,0,1,True
Dataset_Shard_0300000_0399999,train,ijkiYD_qvrI,719,364810,365528,0,1,True
Dataset_Shard_0300000_0399999,train,ir37UNwA0L8,1039,365529,366567,0,1,True
Dataset_Shard_0300000_0399999,train,ivKq1LrQnIw,847,366568,367414,0,1,True
Dataset_Shard_0300000_0399999,train,j9xytCxCRas,602,367415,368016,0,1,True
Dataset_Shard_0300000_0399999,train,jOYC6mxNnOU,518,368017,368534,0,1,True
Dataset_Shard_0300000_0399999,train,jTsp_AmBAo0,466,368535,369000,0,1,True
Dataset_Shard_0300000_0399999,train,jYXIs1jlomo,483,369001,369483,0,1,True
Dataset_Shard_0300000_0399999,train,jaAfalvJdzs,505,369484,369988,0,1,True
Dataset_Shard_0300000_0399999,train,jlS3u6WQJ0k,638,369989,370626,0,1,True
Dataset_Shard_0300000_0399999,train,joZScleEqcM,982,370627,371608,0,1,True
Dataset_Shard_0300000_0399999,train,jsECb6fwYeM,460,371609,372068,0,1,True
Dataset_Shard_0300000_0399999,train,kOD48vrvC9c,1320,374311,375630,0,1,True
Dataset_Shard_0300000_0399999,train,kTz4ixn3FNQ,648,375631,376278,0,1,True
Dataset_Shard_0300000_0399999,train,kkSQWC1v0Zs,483,376279,376761,0,1,True
Dataset_Shard_0300000_0399999,train,kmoiuVMBrJg,886,376762,377647,0,1,True
Dataset_Shard_0300000_0399999,train,kwXkEFlx1Q4,1038,377648,378685,0,1,True
Dataset_Shard_0300000_0399999,train,kx4_1AOBE18,467,378686,379152,0,1,True
Dataset_Shard_0300000_0399999,train,lEgp6oBfREo,1216,382028,383243,0,1,True
Dataset_Shard_0300000_0399999,train,lMNq15l1QT0,1807,383642,385448,0,1,True
Dataset_Shard_0300000_0399999,train,lOe0gTapJ1k,937,385449,386385,0,1,True
Dataset_Shard_0300000_0399999,train,lRBRTysHyrA,187,386386,386572,0,1,True
Dataset_Shard_0300000_0399999,train,lpi9Yuj2Lk_,1112,386573,387684,0,1,True
Dataset_Shard_0300000_0399999,train,ltNtwExtVa4,1590,387685,389274,0,1,True
Dataset_Shard_0300000_0399999,train,m6Nb2qOf30Y,485,390754,391238,0,1,True
Dataset_Shard_0300000_0399999,train,m8cxfdV2LB4,983,391239,392221,0,1,True
Dataset_Shard_0300000_0399999,train,mFrrmh9euA4,541,392222,392762,0,1,True
Dataset_Shard_0300000_0399999,train,n-F9z5TA1vE,1715,392763,394477,0,1,True
Dataset_Shard_0300000_0399999,train,n0gRomV5Gnk,753,394478,395230,0,1,True
Dataset_Shard_0300000_0399999,train,n1jA2GVDa-o,640,395231,395870,0,1,True
Dataset_Shard_0300000_0399999,train,n7YqEWvxyrA,1164,396847,398010,0,1,True
Dataset_Shard_0300000_0399999,train,nNJK2P8gqPA,1409,398011,399419,0,1,True
Dataset_Shard_0300000_0399999,train,nNo4Kzvf548,464,399420,399883,0,1,True
Dataset_Shard_0300000_0399999,val,bF1ORN7QtkE,162,302571,302732,0,1,True
Dataset_Shard_0300000_0399999,val,e0x_uAwuUVE,878,322776,323653,0,1,True
Dataset_Shard_0300000_0399999,val,e6FMbxEpdus,1214,324175,325388,0,1,True
Dataset_Shard_0300000_0399999,val,eFquyliJz0U,326,326950,327275,0,1,True
Dataset_Shard_0300000_0399999,val,erLQ1Ojy-TQ,362,330556,330917,0,1,True
Dataset_Shard_0300000_0399999,val,fOLyRAD-0Zw,1162,335576,336737,0,1,True
Dataset_Shard_0300000_0399999,val,hWgU6TyNnkw,703,355874,356576,0,1,True
Dataset_Shard_0300000_0399999,val,i4AW7iRDqsU,1430,361285,362714,0,1,True
Dataset_Shard_0300000_0399999,val,jzgW4PGt3XE,1101,372069,373169,0,1,True
Dataset_Shard_0300000_0399999,val,kxunkO4v048,1224,379153,380376,0,1,True
Dataset_Shard_0300000_0399999,val,l7F1MHpB1u0,1651,380377,382027,0,1,True
Dataset_Shard_0300000_0399999,val,lxHmqyU2TSc,1479,389275,390753,0,1,True
Dataset_Shard_0400000_0499999,test,nVCvscVOQJM,1034,400000,401033,0,1,True
Dataset_Shard_0400000_0499999,test,ncA2W_lCihM,613,401034,401646,0,1,True
Dataset_Shard_0400000_0499999,test,rSvMG28dPqk,860,437873,438732,0,1,True
Dataset_Shard_0400000_0499999,test,sM1dnw-TOcE,1066,441145,442210,0,1,True
Dataset_Shard_0400000_0499999,test,tFReD_CSTZQ,1094,446655,447748,0,1,True
Dataset_Shard_0400000_0499999,test,uLa8mjhrP18,1343,454286,455628,0,1,True
Dataset_Shard_0400000_0499999,test,uaW87-Yz9wQ,709,456030,456738,0,1,True
Dataset_Shard_0400000_0499999,test,udfXY1v4lks,604,456739,457342,0,1,True
Dataset_Shard_0400000_0499999,test,wxv1SDr8Kck,466,473109,473574,0,1,True
Dataset_Shard_0400000_0499999,test,xfv3d809TTc,981,477596,478576,0,1,True
Dataset_Shard_0400000_0499999,test,zHY3o_AprOU,486,491672,492157,0,1,True
Dataset_Shard_0400000_0499999,train,ncZh6hd-xIk,1255,401647,402901,0,1,True
Dataset_Shard_0400000_0499999,train,ng40P4mMO3s,532,402902,403433,0,1,True
Dataset_Shard_0400000_0499999,train,nhbz8VTchUE,1203,403434,404636,0,1,True
Dataset_Shard_0400000_0499999,train,nvGSZykPC-E,1216,404637,405852,0,1,True
Dataset_Shard_0400000_0499999,train,o4fPTM4nXHA,551,405853,406403,0,1,True
Dataset_Shard_0400000_0499999,train,oLt2YHQmxyo,634,407194,407827,0,1,True
Dataset_Shard_0400000_0499999,train,oN1DmJvfFYU,1815,407828,409642,0,1,True
Dataset_Shard_0400000_0499999,train,oOmQQ_LW06o,1563,409643,411205,0,1,True
Dataset_Shard_0400000_0499999,train,oXwNFZng37M,733,411206,411938,0,1,True
Dataset_Shard_0400000_0499999,train,oYJk9jqnp5E,1565,411939,413503,0,1,True
Dataset_Shard_0400000_0499999,train,odXf_O2kwg8,1499,413504,415002,0,1,True
Dataset_Shard_0400000_0499999,train,oeJE10KLFIk,808,415003,415810,0,1,True
Dataset_Shard_0400000_0499999,train,og-5KsPqZrA,1071,415811,416881,0,1,True
Dataset_Shard_0400000_0499999,train,oli_KZ4buY_,613,416882,417494,0,1,True
Dataset_Shard_0400000_0499999,train,ooRkX9iO-V8,1978,417495,419472,0,1,True
Dataset_Shard_0400000_0499999,train,pGv2v2SSQY0,845,420250,421094,0,1,True
Dataset_Shard_0400000_0499999,train,pLCE_Kc3_rs,2720,421095,423814,0,1,True
Dataset_Shard_0400000_0499999,train,paTT6mFga2A,609,423815,424423,0,1,True
Dataset_Shard_0400000_0499999,train,ph67f1KcoCc,591,424424,425014,0,1,True
Dataset_Shard_0400000_0499999,train,phc99Ienk8Q,1510,425015,426524,0,1,True
Dataset_Shard_0400000_0499999,train,py87QzHSZHg,826,426525,427350,0,1,True
Dataset_Shard_0400000_0499999,train,q4vz6MTv3g8,1227,428130,429356,0,1,True
Dataset_Shard_0400000_0499999,train,qBFGirFLB38,1289,429357,430645,0,1,True
Dataset_Shard_0400000_0499999,train,qJHtaMqYzd8,1169,430646,431814,0,1,True
Dataset_Shard_0400000_0499999,train,qUEhPbkqz0w,481,431815,432295,0,1,True
Dataset_Shard_0400000_0499999,train,qkQttwJ0DEY,920,432296,433215,0,1,True
Dataset_Shard_0400000_0499999,train,qnLfS6_QOQc,843,433216,434058,0,1,True
Dataset_Shard_0400000_0499999,train,qs-2SwlcufA,1851,434059,435909,0,1,True
Dataset_Shard_0400000_0499999,train,qxwqNmXb_pM,526,435910,436435,0,1,True
Dataset_Shard_0400000_0499999,train,rJL6f0C3zVk,872,436436,437307,0,1,True
Dataset_Shard_0400000_0499999,train,rLlr1JgTkDk,565,437308,437872,0,1,True
Dataset_Shard_0400000_0499999,train,rYzVEZZO83c,211,438733,438943,0,1,True
Dataset_Shard_0400000_0499999,train,rx9tSu1wTeY,815,438944,439758,0,1,True
Dataset_Shard_0400000_0499999,train,sAhIK9HKTqs,919,439759,440677,0,1,True
Dataset_Shard_0400000_0499999,train,sBLH1z63TGw,467,440678,441144,0,1,True
Dataset_Shard_0400000_0499999,train,sMUdNbpJLWw,1170,442211,443380,0,1,True
Dataset_Shard_0400000_0499999,train,sTE1jXTBt6s,1597,443381,444977,0,1,True
Dataset_Shard_0400000_0499999,train,snGQA5LPehE,1006,444978,445983,0,1,True
Dataset_Shard_0400000_0499999,train,soqNFAIhsEA,671,445984,446654,0,1,True
Dataset_Shard_0400000_0499999,train,tKpQA-YM5qw,740,448164,448903,0,1,True
Dataset_Shard_0400000_0499999,train,tMUc1b6NHsk,928,448904,449831,0,1,True
Dataset_Shard_0400000_0499999,train,tTHpaGSDRCA,517,449832,450348,0,1,True
Dataset_Shard_0400000_0499999,train,tVK6t2vfa6g,701,450993,451693,0,1,True
Dataset_Shard_0400000_0499999,train,t_qmGs9IgK4,208,451694,451901,0,1,True
Dataset_Shard_0400000_0499999,train,trD-QUe4ZNU,428,451902,452329,0,1,True
Dataset_Shard_0400000_0499999,train,twyPRvVFhZM,930,452330,453259,0,1,True
Dataset_Shard_0400000_0499999,train,uJLCrvIrjqA,1026,453260,454285,0,1,True
Dataset_Shard_0400000_0499999,train,uNQDRZz4TUU,401,455629,456029,0,1,True
Dataset_Shard_0400000_0499999,train,udsPZ1WnDLY,496,457343,457838,0,1,True
Dataset_Shard_0400000_0499999,train,ui7IAukQXtI,925,457839,458763,0,1,True
Dataset_Shard_0400000_0499999,train,ujOANeD1dtA,412,458764,459175,0,1,True
Dataset_Shard_0400000_0499999,train,ukBG8k6dca4,490,459176,459665,0,1,True
Dataset_Shard_0400000_0499999,train,ukn-1au2zeM,462,459666,460127,0,1,True
Dataset_Shard_0400000_0499999,train,uu2DI2YM5VY,902,460128,461029,0,1,True
Dataset_Shard_0400000_0499999,train,uwuY48k-xus,1594,461030,462623,0,1,True
Dataset_Shard_0400000_0499999,train,uyHdKE2S3m8,738,462624,463361,0,1,True
Dataset_Shard_0400000_0499999,train,vCp0mrZdlmU,533,463362,463894,0,1,True
Dataset_Shard_0400000_0499999,train,vNuWxJankEQ,774,463895,464668,0,1,True
Dataset_Shard_0400000_0499999,train,vrgv_E5pDII,614,464669,465282,0,1,True
Dataset_Shard_0400000_0499999,train,vwz7M5xbztM,597,465283,465879,0,1,True
Dataset_Shard_0400000_0499999,train,w40fRDQNQo4,1575,465880,467454,0,1,True
Dataset_Shard_0400000_0499999,train,wNvrCt-FlUo,1281,467455,468735,0,1,True
Dataset_Shard_0400000_0499999,train,wXHNYyQIIA_,791,468736,469526,0,1,True
Dataset_Shard_0400000_0499999,train,wXQHg2GbOv4,417,470444,470860,0,1,True
Dataset_Shard_0400000_0499999,train,wZIPPpbh3_c,747,470861,471607,0,1,True
Dataset_Shard_0400000_0499999,train,wi-keYwDk1s,1086,471608,472693,0,1,True
Dataset_Shard_0400000_0499999,train,wt0RIrkrfY_,415,472694,473108,0,1,True
Dataset_Shard_0400000_0499999,train,xHaiHZ9xq9s,797,473575,474371,0,1,True
Dataset_Shard_0400000_0499999,train,xKtXanP9FYk,1312,474372,475683,0,1,True
Dataset_Shard_0400000_0499999,train,xLp8iOxXFxo,864,475684,476547,0,1,True
Dataset_Shard_0400000_0499999,train,xVaf2MFNbnY,403,477193,477595,0,1,True
Dataset_Shard_0400000_0499999,train,xjdsZdUofoU,802,478577,479378,0,1,True
Dataset_Shard_0400000_0499999,train,yQGj3B57_Iw,565,479379,479943,0,1,True
Dataset_Shard_0400000_0499999,train,yR15HSy2iYM,1521,479944,481464,0,1,True
Dataset_Shard_0400000_0499999,train,ybDcIfdcUVU,1480,481465,482944,0,1,True
Dataset_Shard_0400000_0499999,train,ytmhoYpa1ws,1379,484441,485819,0,1,True
Dataset_Shard_0400000_0499999,train,z06sgpMVS10,831,485820,486650,0,1,True
Dataset_Shard_0400000_0499999,train,z3mVtH-Jqw4,775,486651,487425,0,1,True
Dataset_Shard_0400000_0499999,train,z4KIYSXA8OY,955,487426,488380,0,1,True
Dataset_Shard_0400000_0499999,train,z4eQhv4jhsU,2336,488381,490716,0,1,True
Dataset_Shard_0400000_0499999,train,zAmGTHQ8LUI,730,490717,491446,0,1,True
Dataset_Shard_0400000_0499999,train,zHW35Y8ghrY,225,491447,491671,0,1,True
Dataset_Shard_0400000_0499999,train,zUXPNRKCJqk,1541,492158,493698,0,1,True
Dataset_Shard_0400000_0499999,train,zXVq4sDkwEQ,687,493699,494385,0,1,True
Dataset_Shard_0400000_0499999,train,za-_NYW8Mjo,916,494386,495301,0,1,True
Dataset_Shard_0400000_0499999,train,zbn9xbXTC00,764,495302,496065,0,1,True
Dataset_Shard_0400000_0499999,train,zjbMfssb9tU,821,497020,497840,0,1,True
Dataset_Shard_0400000_0499999,train,zo9h0PqVn-U,1726,497841,499566,0,1,True
Dataset_Shard_0400000_0499999,train,zsbl6oa5pGQ,433,499567,499999,0,1,True
Dataset_Shard_0400000_0499999,val,oKwo2V65yJE,790,406404,407193,0,1,True
Dataset_Shard_0400000_0499999,val,p8-hHmHaQkQ,777,419473,420249,0,1,True
Dataset_Shard_0400000_0499999,val,q-XdFFWSAeQ,779,427351,428129,0,1,True
Dataset_Shard_0400000_0499999,val,tIZcUgrcWWc,415,447749,448163,0,1,True
Dataset_Shard_0400000_0499999,val,tUAYRMtMyb0,644,450349,450992,0,1,True
Dataset_Shard_0400000_0499999,val,wXJY7EQy4Ns,917,469527,470443,0,1,True
Dataset_Shard_0400000_0499999,val,xUp_PDUsIyc,645,476548,477192,0,1,True
Dataset_Shard_0400000_0499999,val,ysLwpEhLkqI,1496,482945,484440,0,1,True
Dataset_Shard_0400000_0499999,val,zg_dwcSRLxo,954,496066,497019,0,1,True
Dataset_Shard_0500000_0599999,train,zsbl6oa5pGQ,507,500000,500506,0,1,True
